Paramètre;VIF;cos_teta;R_2;Teta
154;SY__2014042392701NOXB___;47648.99462679243;0.9999895065441088;0.9999790131983302;0.26248064263794174
155;SZ__2014042392701NOXB___;27680.837733346387;0.999981936799722;0.9999638739257232;0.34437818483027954
156;SX__2014042392902FUUB___;35252.746460864844;0.9999858166073265;0.9999716334158216;0.3051604220727308
157;SY__2014042392902FUUB___;63118.86764193928;0.9999920784069949;0.9999841568767414;0.22805740572513133
158;SZ__2014042392902FUUB___;30706.905971549164;0.9999837168853393;0.9999674340358183;0.32696928685723176
159;SX__2014042397205LAOB___;104235.93286459289;0.9999952031781606;0.9999904063793308;0.1774657701280638
160;SY__2014042397205LAOB___;51764.31386970906;0.9999903407892922;0.9999806816718847;0.2518307737181681
161;SZ__2014042397205LAOB___;57470.68329040745;0.9999912998741896;0.9999825998240712;0.23900154673277063
162;SX__2014042397301KRWB___;73200.41737254529;0.9999931694145252;0.9999863388757073;0.21177117319686525
163;SY__2014042397301KRWB___;109434.94248874004;0.9999954310649701;0.9999908621508153;0.17319896275891705
164;SZ__2014042397301KRWB___;20278.19938779376;0.9999753426744237;0.999950685956831;0.4023569500512087
165;SX__2014042397401REUB___;37367.130039877615;0.9999866191665054;0.9999732385120577;0.29640102269508395
166;SY__2014042397401REUB___;44233.451941271334;0.9999886962738832;0.9999773926755405;0.2724261873788721
167;SZ__2014042397401REUB___;42371.07822571243;0.9999881994282162;0.9999763989956858;0.278348947102028
168;MGN10002GR4B14042512JAS2;3.653693173115125;0.8522349032227002;0.7263043302710053;31.544411755888973
169;MGE10002GR4B14042512JAS2;4.366391719364071;0.8780534983880289;0.7709779460314564;28.591557796559368
170;MGN10003TLSB14042512JAS2;3.7628107542229117;0.8568787655094549;0.7342412187810072;31.03208335610745
171;MGE10003TLSB14042512JAS2;3.747385827122431;0.8562402156602905;0.7331473069139809;31.102980273313015
172;MGN10202REZB14042512JAS2;3.1139790154223945;0.8239341339105173;0.6788674570228742;34.51942282905161
173;MGE10202REZB14042512JAS2;2.8574473013541337;0.8062489010487893;0.6500372904423806;36.268958660980786
174;MGN10317SPJB14042512JAS2;14.002118132839126;0.9636297181681658;0.9285822337368586;15.500157591539594
175;MGE10317SPJB14042512JAS2;5.582910586438922;0.906025364055191;0.8208819603113413;25.038261639631354
