;Paramètre;VIF;cos_teta;R_2;Teta
1261;MFO23101CIDB14042115JAS2;2.4877814479060545;0.7733275049967758;0.5980354299845383;39.34635648135189
1262;MZB23101CIDB14042115JAS2;1.679423396422912;0.6360483779833006;0.40455753913518766;50.50221585769331
1263;MFO50107YASB14042115JAS2;2.4523366790826757;0.7695619845607327;0.5922256480810533;39.685428271220935
1264;MZB50107YASB14042115JAS2;1.297408590188436;0.4787826118944036;0.2292327894524271;61.394077373692504
1265;MFO91401AMVB14042115JAS2;1.511047401561166;0.5815560097335062;0.3382073924571579;54.43994134487403
1266;MZB91401AMVB14042115JAS2;1.462253597739238;0.5622491411333546;0.3161240967051948;55.78851601202342
1267;MFO50119MSPB14042115JAS2;1.213190893271279;0.419198532682435;0.17572740980310653;65.21600215314234
1268;MZB50119MSPB14042115JAS2;1.0389892279906527;0.19371658107838355;0.037526113784697945;78.8302404192736
1269;MFO50207CHAB14042115JAS2;1.5939030216681997;0.610417281577894;0.3726092576489459;52.380318741633815
1270;MZB50207CHAB14042115JAS2;1.1182604612781049;0.32519832461143916;0.10575395033008694;71.02240914526791
1271;MFO92301RIMB14042116JAS2;2.0306637411759314;0.7124255588887497;0.5075501769579474;44.567390284009534
1272;MZB92301RIMB14042116JAS2;1.7305716546718628;0.6497355295999704;0.42215625842455395;49.478335093711365
1273;MFO41703EASB14042116JAS2;2.694129132235701;0.7929833182667314;0.6288225430493162;37.53481217821278
1274;MZB41703EASB14042116JAS2;1.3418975374470274;0.5047639246453248;0.25478661962335114;59.684317589712315
1275;MFO49914MIAB14042116JAS2;2.5056828485193927;0.7751820389983329;0.600907193585613;39.17846022777882
1276;MZB49914MIAB14042116JAS2;1.3662905606077094;0.517775300654229;0.26809126196757727;58.81685897255843
1277;MFO40451GRFB14042116JAS2;2.2334535291428494;0.7431439313764038;0.5522629027415771;42.00007655930653
1278;MZB40451GRFB14042116JAS2;1.1506773506691583;0.36186552133944455;0.13094665553426799;68.7851916445007
1279;MFO40101STKB14042116JAS2;2.027243968328807;0.7118422997465518;0.5067194597084597;44.61499172846271
1280;MZB40101STKB14042116JAS2;1.2250631864259516;0.4286205477522777;0.18371557395546256;64.61995155129658
1281;MFO40127YEMB14042116JAS2;1.107278340000048;0.31126308683041143;0.09688470922319625;71.86463354191339
1282;MZB40127YEMB14042116JAS2;1.0167326103590737;0.1282857662065139;0.01645723781119235;82.6294554845926
1283;MFO43001THUB14042116JAS2;4.103053094909721;0.8696430587081765;0.7562790495593129;29.582812917368294
1284;MZB43001THUB14042116JAS2;1.5948316506786333;0.6107164407221779;0.3729745709683654;52.35867566037912
1285;MFO10202REZB14042116JAS2;1.6126567986725595;0.6163645503553355;0.37990525893473504;51.94886200847136
1286;MZB10202REZB14042116JAS2;1.062778169995869;0.2430429417975191;0.059069871557592246;75.93379288150682
1287;MFO10503MEUB14042116JAS2;1.8375286257547414;0.6751227969529916;0.45579079096563035;47.53631318156903
1288;MZB10503MEUB14042116JAS2;1.5020505832882691;0.57813792427991;0.3342434594906829;54.68031955060657
1289;MFO10317SPJB14042116JAS2;4.5507308573689595;0.8833204839726675;0.7802550774057075;27.95445715423893
1290;MZB10317SPJB14042116JAS2;2.1577934597105184;0.73250502745887;0.5365636152525199;42.903187506711845
1291;MFO10003TLSB14042116JAS2;1.6319013771988542;0.6222683272880027;0.38721787114580897;51.518030377312684
1292;MZB10003TLSB14042116JAS2;1.132696210231103;0.34227291700895096;0.11715074971781625;69.98458690200206
1293;MFO10002GR4B14042116JAS2;2.2510718394808165;0.7454979383768512;0.5557671761241354;41.79811409380985
1294;MZB10002GR4B14042116JAS2;1.9274628121350825;0.6936737315317536;0.4811832458171873;46.078375248083084
1295;MFO12602DIOB14042117JAS2;2.2339757243227725;0.7432143445604021;0.5523675619603481;41.99404693216982
1296;MZB12602DIOB14042117JAS2;1.2835269159459914;0.46999653564121463;0.22089674351474353;61.96592834387965
1297;MFO12334KIUB14042117JAS2;1.8276284965647351;0.6729359922705311;0.45284284969312427;47.70592746537744
1298;MZB12334KIUB14042117JAS2;1.5593929846611785;0.5989364163718565;0.35872483085636186;53.20623800398094
1299;MFO39901DJIB14042117JAS2;1.9604939094841891;0.6999460369686425;0.4899244546681083;45.577325300379414
1300;MZB39901DJIB14042117JAS2;1.3135621366516446;0.48858091311883894;0.23871130866403845;60.75264828255652
1301;MFO39801MAIB14042117JAS2;3.702873888244662;0.8543649646938999;0.7299394928964088;31.310350523304564
1302;MZB39801MAIB14042117JAS2;2.134712765831984;0.7290767463730474;0.531552902101909;43.19094981101117
1303;MFO22901MALB14042117JAS2;2.587254937977211;0.783256001380161;0.6134899636980389;38.44033380856325
1304;MZB22901MALB14042117JAS2;1.3720421034977262;0.5207296733112132;0.2711593926668029;58.618790723553296
1305;MFO97401REUB14042117JAS2;2.2148463698410312;0.7406088143493744;0.5485014158919861;42.21669693733309
1306;MZB97401REUB14042117JAS2;1.7432149288272196;0.6529527330999747;0.4263472716627268;49.23540298173846
1307;MFO91401AMVB14042117JAS2;2.4005410601618453;0.763824093765918;0.5834272462173258;40.19750865939752
1308;MZB91401AMVB14042117JAS2;1.1663988528846294;0.37770403298528005;0.14266033653334553;67.80846250167086
1309;MFO91301CRQB14042117JAS2;1.2486247775706871;0.4462273952432143;0.1991188882655438;63.498106067402055
1310;MZB91301CRQB14042117JAS2;1.217226593283316;0.4224455889013331;0.17846027558219413;65.01091570181148
1311;MFO91201KETB14042117JAS2;1.9604144802955545;0.699931273896142;0.48990378817787616;45.578509644026255
1312;MZB91201KETB14042117JAS2;1.3362485185361979;0.5016335458039833;0.251636214275877;59.89186650290593
1313;MFO50207CHAB14042117JAS2;2.3382635805703713;0.7565264157135344;0.5723322176723675;40.84107606453174
1314;MZB50207CHAB14042117JAS2;1.2964687791575742;0.4781987660149817;0.22867405981825117;61.43217347532846
1315;MFO92301RIMB14042118JAS2;2.7553417142691368;0.7981657781297421;0.6370686093774567;37.04469767953732
1316;MZB92301RIMB14042118JAS2;1.2950924542678406;0.4773409198799158;0.2278543537918042;61.488123166088236
1317;MFO92201PAUB14042118JAS2;2.41234758949361;0.7651575260399796;0.5854660396556219;40.07899173596571
1318;MZB92201PAUB14042118JAS2;1.6124340003849544;0.6162950407551856;0.3798195772594358;51.95391936297052
1319;MFO40127YEMB14042118JAS2;1.981519767905323;0.7038017149494801;0.49533685396582927;45.26718246034938
1320;MZB40127YEMB14042118JAS2;1.217790498720452;0.4228956072634299;0.17884069464270513;64.98246527024885
1321;MFO40451GRFB14042118JAS2;1.7479600242168682;0.6541441252765079;0.4279045366337676;49.145215181437734
1322;MZB40451GRFB14042118JAS2;1.2017464365732775;0.4097288217074647;0.1678777073377874;65.81219905486735
1323;MFO43001THUB14042118JAS2;3.064486452096743;0.8207807566192267;0.6736810504364302;34.836972977210465
1324;MZB43001THUB14042118JAS2;1.6723728038171422;0.6340719205345569;0.40204720041038144;50.64881551260215
1325;MFO40101STKB14042118JAS2;1.7542976709026634;0.6557219775426695;0.42997131183246917;49.02558319047406
1326;MZB40101STKB14042118JAS2;1.4344153306099516;0.5503197669204497;0.3028518458633781;56.61104691905097
1327;MFO10202REZB14042118JAS2;1.7721709252610323;0.6600911634349141;0.4357203440448585;48.69317419656169
